target,location,form,form_arabic,LEM,POS,NUMBER,PGN,kind
Adhab,16:113:7,Ea*aAbu,عَذَابُ,Ea*aAb,N,,,primary
Adhab,16:117:4,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,17:10:8,Ea*aAbFA,عَذَابًا,Ea*aAb,N,,,primary
Adhab,17:57:13,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,17:57:15,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,17:58:12,Ea*aAbFA,عَذَابًا,Ea*aAb,N,,,primary
Adhab,18:55:18,Ea*aAbu,عَذَابُ,Ea*aAb,N,,,primary
Adhab,18:58:11,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,18:87:12,Ea*aAbFA,عَذَابًا,Ea*aAb,N,,,primary
Adhab,19:45:6,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,19:75:16,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,19:79:8,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,20:48:6,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,20:61:11,Ea*aAbK,عَذَابٍ,Ea*aAb,N,,,primary
Adhab,20:71:25,Ea*aAbFA,عَذَابًا,Ea*aAb,N,,,primary
Adhab,20:127:9,Ea*aAbu,عَذَابُ,Ea*aAb,N,,,primary
Adhab,20:134:4,Ea*aAbK,عَذَابٍ,Ea*aAb,N,,,primary
Adhab,21:46:5,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,22:2:20,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,22:4:10,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,22:9:14,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,22:18:25,Ea*aAbu,عَذَابُ,Ea*aAb,N,,,primary
Adhab,22:22:11,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,22:25:24,Ea*aAbK,عَذَابٍ,Ea*aAb,N,,,primary
Adhab,22:47:2,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,22:55:14,Ea*aAbu,عَذَابُ,Ea*aAb,N,,,primary
Adhab,22:57:7,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,23:64:5,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,23:76:3,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,23:77:7,Ea*aAbK,عَذَابٍ,Ea*aAb,N,,,primary
Adhab,24:2:23,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,24:8:3,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,24:11:27,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,24:14:14,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,24:19:11,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,24:23:12,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,24:63:26,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,25:19:14,Ea*aAbFA,عَذَابًا,Ea*aAb,N,,,primary
Adhab,25:37:12,Ea*aAbFA,عَذَابًا,Ea*aAb,N,,,primary
Adhab,25:42:14,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,25:65:6,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,25:65:9,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,25:69:3,Ea*aAbu,عَذَابُ,Ea*aAb,N,,,primary
Adhab,26:135:4,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,26:156:5,Ea*aAbu,عَذَابُ,Ea*aAb,N,,,primary
Adhab,26:158:2,Ea*aAbu,عَذَابُ,Ea*aAb,N,,,primary
Adhab,26:189:3,Ea*aAbu,عَذَابُ,Ea*aAb,N,,,primary
Adhab,26:189:8,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,26:201:6,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,26:204:1,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,27:5:5,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,27:21:2,Ea*aAbFA,عَذَابًا,Ea*aAb,N,,,primary
Adhab,28:64:9,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,29:10:14,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,29:23:12,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,29:29:18,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,29:53:2,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,29:53:7,Ea*aAbu,عَذَابُ,Ea*aAb,N,,,primary
Adhab,29:54:2,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,29:55:3,Ea*aAbu,عَذَابُ,Ea*aAb,N,,,primary
Adhab,30:16:10,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,31:6:17,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,31:7:15,Ea*aAbK,عَذَابٍ,Ea*aAb,N,,,primary
Adhab,31:21:20,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,31:24:6,Ea*aAbK,عَذَابٍ,Ea*aAb,N,,,primary
Adhab,32:14:10,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,32:20:16,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,32:21:3,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,32:21:6,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,33:8:7,Ea*aAbFA,عَذَابًا,Ea*aAb,N,,,primary
Adhab,33:30:10,Ea*aAbu,عَذَابُ,Ea*aAb,N,,,primary
Adhab,33:57:13,Ea*aAbFA,عَذَابًا,Ea*aAb,N,,,primary
Adhab,33:68:5,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,34:5:8,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,34:8:14,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,34:12:26,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,34:14:26,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,34:33:22,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,34:38:8,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,34:42:13,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,34:46:23,Ea*aAbK,عَذَابٍ,Ea*aAb,N,,,primary
Adhab,35:7:4,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,35:10:19,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,35:36:14,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,36:18:11,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,37:9:3,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,37:33:4,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,37:38:3,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,37:176:1,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,38:8:15,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,38:26:25,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,38:41:11,Ea*aAbK,عَذَابٍ,Ea*aAb,N,,,primary
Adhab,38:61:8,Ea*aAbFA,عَذَابًا,Ea*aAb,N,,,primary
Adhab,39:13:7,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,39:19:5,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,39:24:5,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,39:25:6,Ea*aAbu,عَذَابُ,Ea*aAb,N,,,primary
Adhab,39:26:7,Ea*aAbu,عَذَابُ,Ea*aAb,N,,,primary
Adhab,39:40:3,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,39:40:7,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,39:47:15,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,39:54:10,Ea*aAbu,عَذَابُ,Ea*aAb,N,,,primary
Adhab,39:55:12,Ea*aAbu,عَذَابُ,Ea*aAb,N,,,primary
Adhab,39:58:5,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,39:71:32,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,40:7:26,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,40:45:10,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,40:46:13,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,40:49:13,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,41:16:9,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,41:16:14,Ea*aAbu,عَذَابُ,Ea*aAb,N,,,primary
Adhab,41:17:10,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,41:27:4,Ea*aAbFA,عَذَابًا,Ea*aAb,N,,,primary
Adhab,41:50:31,Ea*aAbK,عَذَابٍ,Ea*aAb,N,,,primary
Adhab,42:16:17,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,42:21:21,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,42:26:11,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,42:42:14,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,42:44:14,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,42:45:26,Ea*aAbK,عَذَابٍ,Ea*aAb,N,,,primary
Adhab,43:39:8,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,43:48:11,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,43:50:4,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,43:65:9,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,43:74:4,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,44:11:4,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,44:12:4,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,44:15:3,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,44:30:6,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,44:48:6,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,44:56:9,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,45:8:13,Ea*aAbK,عَذَابٍ,Ea*aAb,N,,,primary
Adhab,45:9:10,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,45:10:18,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,45:11:8,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,46:20:16,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,46:21:23,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,46:24:17,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,46:31:13,Ea*aAbK,عَذَابٍ,Ea*aAb,N,,,primary
Adhab,46:34:15,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,48:16:27,Ea*aAbFA,عَذَابًا,Ea*aAb,N,,,primary
Adhab,48:17:26,Ea*aAbFA,عَذَابًا,Ea*aAb,N,,,primary
Adhab,48:25:39,Ea*aAbFA,عَذَابًا,Ea*aAb,N,,,primary
Adhab,50:26:9,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,51:37:6,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,52:7:2,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,52:18:7,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,52:27:5,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,52:47:4,Ea*aAbFA,عَذَابًا,Ea*aAb,N,,,primary
Adhab,54:16:3,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,54:18:5,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,54:21:3,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,54:30:3,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,54:37:8,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,54:38:4,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,54:39:2,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,57:13:27,Ea*aAbu,عَذَابُ,Ea*aAb,N,,,primary
Adhab,57:20:28,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,58:4:25,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,58:5:17,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,58:15:4,Ea*aAbFA,عَذَابًا,Ea*aAb,N,,,primary
Adhab,58:16:9,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,59:3:13,Ea*aAbu,عَذَابُ,Ea*aAb,N,,,primary
Adhab,59:15:10,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,61:10:10,Ea*aAbK,عَذَابٍ,Ea*aAb,N,,,primary
Adhab,64:5:12,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,65:8:13,Ea*aAbFA,عَذَابًا,Ea*aAb,N,,,primary
Adhab,65:10:4,Ea*aAbFA,عَذَابًا,Ea*aAb,N,,,primary
Adhab,67:5:11,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,67:6:4,Ea*aAbu,عَذَابُ,Ea*aAb,N,,,primary
Adhab,67:28:14,Ea*aAbK,عَذَابٍ,Ea*aAb,N,,,primary
Adhab,68:33:2,Ea*aAbu,عَذَابُ,Ea*aAb,N,,,primary
Adhab,68:33:3,Ea*aAbu,عَذَابُ,Ea*aAb,N,,,primary
Adhab,70:1:3,Ea*aAbK,عَذَابٍ,Ea*aAb,N,,,primary
Adhab,70:11:7,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,70:27:4,Ea*aAbi,عَذَابِ,Ea*aAb,N,,,primary
Adhab,70:28:2,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,71:1:13,Ea*aAbN,عَذَابٌ,Ea*aAb,N,,,primary
Adhab,72:17:9,Ea*aAbFA,عَذَابًا,Ea*aAb,N,,,primary
Adhab,73:13:4,Ea*aAbFA,عَذَابًا,Ea*aAb,N,,,primary
Adhab,76:31:9,Ea*aAbFA,عَذَابًا,Ea*aAb,N,,,primary
Adhab,78:30:5,Ea*aAbFA,عَذَابًا,Ea*aAb,N,,,primary
Adhab,78:40:3,Ea*aAbFA,عَذَابًا,Ea*aAb,N,,,primary
Adhab,84:24:2,Ea*aAbK,عَذَابٍ,Ea*aAb,N,,,primary
Adhab,85:10:10,Ea*aAbu,عَذَابُ,Ea*aAb,N,,,primary
Adhab,85:10:13,Ea*aAbu,عَذَابُ,Ea*aAb,N,,,primary
Adhab,88:24:3,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Adhab,89:13:5,Ea*aAbK,عَذَابٍ,Ea*aAb,N,,,primary
Adhab,89:25:4,Ea*aAba,عَذَابَ,Ea*aAb,N,,,primary
Rahma,2:64:10,raHomatu,رَحْمَتُ,raHomap,N,,,primary
Rahma,2:105:19,raHomati,رَحْمَتِ,raHomap,N,,,primary
Rahma,2:157:6,raHomapN,رَحْمَةٌ,raHomap,N,,,primary
Rahma,2:178:30,raHomapN,رَحْمَةٌ,raHomap,N,,,primary
Rahma,2:218:12,raHomata,رَحْمَتَ,raHomap,N,,,primary
Rahma,3:8:12,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,3:74:2,raHomati,رَحْمَتِ,raHomap,N,,,primary
Rahma,3:107:6,raHomapi,رَحْمَةِ,raHomap,N,,,primary
Rahma,3:157:11,raHomapN,رَحْمَةٌ,raHomap,N,,,primary
Rahma,3:159:2,raHomapK,رَحْمَةٍ,raHomap,N,,,primary
Rahma,4:83:26,raHomatu,رَحْمَتُ,raHomap,N,,,primary
Rahma,4:96:4,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,4:113:5,raHomatu,رَحْمَتُ,raHomap,N,,,primary
Rahma,4:175:9,raHomapK,رَحْمَةٍ,raHomap,N,,,primary
Rahma,6:12:12,r~aHomapa,رَّحْمَةَ,raHomap,N,,,primary
Rahma,6:54:13,r~aHomapa,رَّحْمَةَ,raHomap,N,,,primary
Rahma,6:133:4,r~aHomapi,رَّحْمَةِ,raHomap,N,,,primary
Rahma,6:147:6,raHomapK,رَحْمَةٍ,raHomap,N,,,primary
Rahma,6:154:13,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,6:157:17,raHomapN,رَحْمَةٌ,raHomap,N,,,primary
Rahma,7:49:7,raHomapK,رَحْمَةٍ,raHomap,N,,,primary
Rahma,7:52:8,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,7:56:11,raHomata,رَحْمَتَ,raHomap,N,,,primary
Rahma,7:57:8,raHomati,رَحْمَتِ,raHomap,N,,,primary
Rahma,7:72:4,raHomapK,رَحْمَةٍ,raHomap,N,,,primary
Rahma,7:151:8,raHomati,رَحْمَتِ,raHomap,N,,,primary
Rahma,7:154:11,raHomapN,رَحْمَةٌ,raHomap,N,,,primary
Rahma,7:156:18,raHomati,رَحْمَتِ,raHomap,N,,,primary
Rahma,7:203:21,raHomapN,رَحْمَةٌ,raHomap,N,,,primary
Rahma,9:21:3,raHomapK,رَحْمَةٍ,raHomap,N,,,primary
Rahma,9:61:16,raHomapN,رَحْمَةٌ,raHomap,N,,,primary
Rahma,9:99:23,raHomati,رَحْمَتِ,raHomap,N,,,primary
Rahma,10:21:4,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,10:57:13,raHomapN,رَحْمَةٌ,raHomap,N,,,primary
Rahma,10:58:4,raHomati,رَحْمَتِ,raHomap,N,,,primary
Rahma,10:86:2,raHomati,رَحْمَتِ,raHomap,N,,,primary
Rahma,11:9:5,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,11:17:15,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,11:28:11,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,11:58:9,raHomapK,رَحْمَةٍ,raHomap,N,,,primary
Rahma,11:63:12,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,11:66:9,raHomapK,رَحْمَةٍ,raHomap,N,,,primary
Rahma,11:73:6,raHomatu,رَحْمَتُ,raHomap,N,,,primary
Rahma,11:94:9,raHomapK,رَحْمَةٍ,raHomap,N,,,primary
Rahma,12:56:11,raHomati,رَحْمَتِ,raHomap,N,,,primary
Rahma,12:111:21,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,15:56:5,r~aHomapi,رَّحْمَةِ,raHomap,N,,,primary
Rahma,16:64:12,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,16:89:22,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,17:24:6,r~aHomapi,رَّحْمَةِ,raHomap,N,,,primary
Rahma,17:28:5,raHomapK,رَحْمَةٍ,raHomap,N,,,primary
Rahma,17:57:11,raHomata,رَحْمَتَ,raHomap,N,,,primary
Rahma,17:82:7,raHomapN,رَحْمَةٌ,raHomap,N,,,primary
Rahma,17:87:2,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,17:100:6,raHomapi,رَحْمَةِ,raHomap,N,,,primary
Rahma,18:10:11,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,18:16:14,r~aHomati,رَّحْمَتِ,raHomap,N,,,primary
Rahma,18:58:4,r~aHomapi,رَّحْمَةِ,raHomap,N,,,primary
Rahma,18:65:6,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,18:82:22,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,18:98:3,raHomapN,رَحْمَةٌ,raHomap,N,,,primary
Rahma,19:2:2,raHomati,رَحْمَتِ,raHomap,N,,,primary
Rahma,19:21:11,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,19:50:4,r~aHomati,رَّحْمَتِ,raHomap,N,,,primary
Rahma,19:53:4,r~aHomati,رَّحْمَتِ,raHomap,N,,,primary
Rahma,21:75:3,raHomati,رَحْمَتِ,raHomap,N,,,primary
Rahma,21:84:12,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,21:86:3,raHomati,رَحْمَتِ,raHomap,N,,,primary
Rahma,21:107:4,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,24:10:5,raHomatu,رَحْمَتُ,raHomap,N,,,primary
Rahma,24:14:5,raHomatu,رَحْمَتُ,raHomap,N,,,primary
Rahma,24:20:5,raHomatu,رَحْمَتُ,raHomap,N,,,primary
Rahma,24:21:20,raHomatu,رَحْمَتُ,raHomap,N,,,primary
Rahma,25:48:8,raHomati,رَحْمَتِ,raHomap,N,,,primary
Rahma,27:19:21,raHomati,رَحْمَتِ,raHomap,N,,,primary
Rahma,27:63:13,raHomati,رَحْمَتِ,raHomap,N,,,primary
Rahma,27:77:3,raHomapN,رَحْمَةٌ,raHomap,N,,,primary
Rahma,28:43:14,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,28:46:8,r~aHomapF,رَّحْمَةً,raHomap,N,,,primary
Rahma,28:73:2,r~aHomati,رَّحْمَتِ,raHomap,N,,,primary
Rahma,28:86:9,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,29:23:9,r~aHomati,رَّحْمَتِ,raHomap,N,,,primary
Rahma,29:51:12,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,30:21:14,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,30:33:13,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,30:36:4,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,30:46:9,r~aHomati,رَّحْمَتِ,raHomap,N,,,primary
Rahma,30:50:4,raHomati,رَحْمَتِ,raHomap,N,,,primary
Rahma,31:3:2,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,33:17:15,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,35:2:6,r~aHomapK,رَّحْمَةٍ,raHomap,N,,,primary
Rahma,36:44:2,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,38:9:4,raHomapi,رَحْمَةِ,raHomap,N,,,primary
Rahma,38:43:6,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,39:9:11,raHomapa,رَحْمَةَ,raHomap,N,,,primary
Rahma,39:38:26,raHomapK,رَحْمَةٍ,raHomap,N,,,primary
Rahma,39:38:30,raHomati,رَحْمَتِ,raHomap,N,,,primary
Rahma,39:53:10,r~aHomapi,رَّحْمَةِ,raHomap,N,,,primary
Rahma,40:7:18,r~aHomapF,رَّحْمَةً,raHomap,N,,,primary
Rahma,41:50:3,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,42:8:12,raHomati,رَحْمَتِ,raHomap,N,,,primary
Rahma,42:28:10,raHomata,رَحْمَتَ,raHomap,N,,,primary
Rahma,42:48:16,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,43:32:3,raHomata,رَحْمَتَ,raHomap,N,,,primary
Rahma,43:32:21,raHomatu,رَحْمَتُ,raHomap,N,,,primary
Rahma,44:6:1,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,45:20:5,raHomapN,رَحْمَةٌ,raHomap,N,,,primary
Rahma,45:30:9,raHomati,رَحْمَتِ,raHomap,N,,,primary
Rahma,46:12:6,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,48:25:30,raHomati,رَحْمَتِ,raHomap,N,,,primary
Rahma,57:13:23,r~aHomapu,رَّحْمَةُ,raHomap,N,,,primary
Rahma,57:27:18,raHomapF,رَحْمَةً,raHomap,N,,,primary
Rahma,57:28:11,r~aHomati,رَّحْمَتِ,raHomap,N,,,primary
Rahma,76:31:5,raHomati,رَحْمَتِ,raHomap,N,,,primary
Maghfira,2:175:7,magofirapi,مَغْفِرَةِ,m~agofirap,N,,,primary
Maghfira,2:221:33,magofirapi,مَغْفِرَةِ,m~agofirap,N,,,primary
Maghfira,2:263:3,magofirapN,مَغْفِرَةٌ,m~agofirap,N,,,primary
Maghfira,2:268:8,m~agofirapF,مَّغْفِرَةً,m~agofirap,N,,,primary
Maghfira,3:133:3,magofirapK,مَغْفِرَةٍ,m~agofirap,N,,,primary
Maghfira,3:136:3,m~agofirapN,مَّغْفِرَةٌ,m~agofirap,N,,,primary
Maghfira,3:157:8,magofirapN,مَغْفِرَةٌ,m~agofirap,N,,,primary
Maghfira,4:96:3,magofirapF,مَغْفِرَةً,m~agofirap,N,,,primary
Maghfira,5:9:8,m~agofirapN,مَّغْفِرَةٌ,m~agofirap,N,,,primary
Maghfira,8:4:9,magofirapN,مَغْفِرَةٌ,m~agofirap,N,,,primary
Maghfira,8:74:16,m~agofirapN,مَّغْفِرَةٌ,m~agofirap,N,,,primary
Maghfira,11:11:8,m~agofirapN,مَّغْفِرَةٌ,m~agofirap,N,,,primary
Maghfira,13:6:13,magofirapK,مَغْفِرَةٍ,m~agofirap,N,,,primary
Maghfira,22:50:6,m~agofirapN,مَّغْفِرَةٌ,m~agofirap,N,,,primary
Maghfira,24:26:14,m~agofirapN,مَّغْفِرَةٌ,m~agofirap,N,,,primary
Maghfira,33:35:28,m~agofirapF,مَّغْفِرَةً,m~agofirap,N,,,primary
Maghfira,34:4:8,m~agofirapN,مَّغْفِرَةٌ,m~agofirap,N,,,primary
Maghfira,35:7:11,m~agofirapN,مَّغْفِرَةٌ,m~agofirap,N,,,primary
Maghfira,36:11:10,magofirapK,مَغْفِرَةٍ,m~agofirap,N,,,primary
Maghfira,41:43:14,magofirapK,مَغْفِرَةٍ,m~agofirap,N,,,primary
Maghfira,47:15:32,magofirapN,مَغْفِرَةٌ,m~agofirap,N,,,primary
Maghfira,48:29:52,m~agofirapF,مَّغْفِرَةً,m~agofirap,N,,,primary
Maghfira,49:3:15,m~agofirapN,مَّغْفِرَةٌ,m~agofirap,N,,,primary
Maghfira,53:32:11,magofirapi,مَغْفِرَةِ,m~agofirap,N,,,primary
Maghfira,57:20:30,magofirapN,مَغْفِرَةٌ,m~agofirap,N,,,primary
Maghfira,57:21:3,magofirapK,مَغْفِرَةٍ,m~agofirap,N,,,primary
Maghfira,67:12:7,m~agofirapN,مَّغْفِرَةٌ,m~agofirap,N,,,primary
Maghfira,74:56:11,magofirapi,مَغْفِرَةِ,m~agofirap,N,,,primary
Maghfira,2:285:24,guforaAna,غُفْرَانَ,guforaAn,N,,,variant:guforaAn
